,Date,Pos,Neg,Tweet_date,text,favorites,retweets,Senti,score
79,2018년 11월 4주,48.40%,46.60%,2018-11-18,"많은 분들이 염려해 주신 덕분에 김은영 국장은 초기의 긴급상황을 넘겼다고 합니다. 외교무대에 대통령만 보이지만, 많은 공무원들의 보이지 않는 노고가 바탕에 있다는 것을 다시 한 번 절감합니다. 파푸아뉴기니는 회의준비를 아주 잘 해 주었습니다. http://goo.gl/t9b9ap우리 축구대표팀이 스콧 모리슨 호주 총리와의 정상회담을 배려한 걸까요? 어제 평가전 1대1 무승부를 모리슨 총리와 서로 축하했습니다. 선제골을 넣은 황의조 선수와 동점골의 마시모 루옹고 선수를 비롯해 양국 대표팀 선수들, 고맙습니다. 덕분에 서로 더 가까워졌습니다. 다른 사람들의 아픔에 대해 제대로 공감할 수 있다면, 하다못해 가까운 관계의 사람들에 대해 더 공감할 수 있다면, 자기 자신에 대해서도 더 공감하는 삶을 살 수 있을 것입니다. 오늘 국무회의에서 ASEAN과 APEC 순방 결과에 대해 설명했습니다. 1년만의 발걸음이었는데 그동안 엄청난 변화가 있었습니다. 정상들은 한반도 정세의 변화를 지지해 주었으며 포용적 성장과 사람 중심 등은 모든 나라의 공통된 관심이라는 사실도 다시 확인할 수 있었습니다. https://goo.gl/3risPe 김종양 인터폴 부총재가 한국인으로서 최초로 인터폴 총재로 선출되었습니다. 인터폴은 국제형사경찰기구로 가입국이 194개국입니다. 아주 자랑스럽습니다. 국민들과 함께 축하를 보냅니다.",4162.875,7420.25,[ 0.73435974 -0.36342844],0
80,2018년 12월 1주,49.50%,45.20%,2018-11-25,"우리 전통민속놀이 씨름이 오늘 남북 공동으로 유네스코 인류무형문화유산에 등재됐습니다. 남북이 각각 신청했던 것인데 최근의 남북협력의 성과로 공동등재가 이루어졌습니다. 남북이 인류무형문화유산을 공동 등재한 것은 이번이 처음입니다. https://goo.gl/2GM5A7 우리 인공위성을 우리 힘으로 궤도에 올려 놓기 위한 ‘누리호’ 시험발사체가 오늘 전남 고흥군에서 하늘 저멀리 날아올랐습니다. 2021년에는 실용위성을 쏘아올릴 수 있는 엔진의 성능을 확인했습니다. 한국항공우주연구원의 능력이 반드시 꿈을 이루리라 믿습니다. https://goo.gl/mKHXT2 지속가능한 발전은 평화 안에서만 가능합니다. 나는 한반도 평화가 인류 발전에 기여하는 길이라 믿습니다. 끊임없이 평화를 위해 노력하겠습니다. G20 정상 여러분의 적극적 지지와 성원을 부탁드립니다. https://goo.gl/t4fn2h 부에노스아이레스는 뉴욕에 버금가는 이민자의 도시입니다. 역동적이며 활기차고 포용적입니다. 이곳에서 국제적 과제를 논의하게 되어 뜻깊었습니다. https://goo.gl/9LNTKgand made noble endeavors to bring peace on the Korean Peninsula and strengthen the ROK-US alliance. President George H. W. Bush will be long remembered in the hearts of the Korean people.Our deepest condolences to the American people on the loss of former President George H. W. Bush of the United States. President Bush dedicated himself to world peace and security by taking a leading role in ending the Cold War and reconciling the West and East,미합중국 조지 H.W. 부시 전 대통령의 서거에 심심한 조의를 표합니다. 고인께서 냉전의 종식과 동서화합을 이끌며 세계 평화와 안전을 위해 헌신한 것과, 한반도 평화와 한미 동맹의 발전을 위해 많은 노력을 기울이신 것은 우리 국민들의 마음 속에 오래도록 기억될 것입니다.",4167.9375,7306.625,[ 0.84187734 -0.6133674 ],0
81,2018년 12월 2주,48.50%,46.80%,2018-12-02,8일간 지구 한바퀴를 도는 순방을 마쳤습니다. 한반도 평화에 대한 각 나라 지도자들의 지지를 확인했고 대외 무역의 다변화를 위해 많은 협의와 합의를 이뤘습니다. https://goo.gl/wyCVwr,4997.0,9903.0,[0.0346983  0.26343206],1
82,2018년 12월 3주,47.10%,46.10%,2018-12-09,"2019년도 예산안이 국회 본회의에서 처리되었습니다. 법정 시한을 넘겼지만, 늦게라도 통과돼 다행스럽게 생각합니다. 국회 심사 과정에서 청년 일자리 예산 6천억 원이 감액된 부분은 아쉽지만 대체로 정부안이 유지되었습니다. 기재부의 수고가 컸습니다. https://goo.gl/sSUCQ7세계인권선언 70주년을 맞아 대한성공회 서울대성당에서 열린 기념식에 참석했습니다. 이제 한반도에서 인권과 민주주의, 평화와 번영이 함께 실현되길 기대합니다. 우리의 노력은 전 세계에 희망이 될 것입니다. https://goo.gl/cMVqWh",2924.0,5411.0,[-0.5281702   0.35088578],1
83,2018년 12월 4주,45.90%,49.70%,2018-12-16,지난 3월 베트남 국빈방문 때 훈련장에서 만난 박 감독님과 베트남 선수들이 이룩한 쾌거여서 더욱 뜻깊습니다. 앞으로도 멋진 모습 보여주기 바랍니다. 베트남과 한국이 각별한 우정을 다지며 밝은 공생번영의 미래를 함께 만들어 가길 기원합니다. https://goo.gl/n251pn박항서 감독님이 이끄는 베트남 축구 대표팀이 “2018 아세안축구연맹 대회(스즈키 컵)”에서 우승을 차지한 것을 크게 축하합니다. 어제 결승전에서 베트남 관중들이 베트남 국기와 태극기를 함께 흔드는 모습을 보면서 축구를 통해 양국이 더욱 가까운 친구가 되었음을 실감했습니다.,3490.0,6937.0,[ 0.73849756 -0.41701192],0
84,2019년 1월 1주,46.40%,48.20%,2018-12-23,"성탄절 아침, 우리 마음에 담긴 예수님의 따뜻함을 생각합니다. 애틋한 할머니의 마음이 예수님의 마음입니다. 나의 행복이 모두의 행복이 되길 바랍니다.",6994.0,12778.0,[-2.9737089  2.818445 ],1
85,2019년 1월 2주,49.60%,44.80%,2018-12-30,"새해를 앞두고 김정은 위원장이 편지를 보내왔습니다. 새해에도 자주 만나 평화 번영을 위한 실천적 문제와 비핵화문제를 함께 풀어나가고자 한다는 김 위원장의 뜻이 매우 반갑습니다. https://goo.gl/UJ9i7L 기해년 새해가 밝았습니다. 이 겨울, 집집마다 눈길을 걸어 찾아가 손을 꼭 잡고 인사드리고 싶은 마음입니다. 국민들이 열어놓은 평화의 길을 아주 벅찬 마음으로 걸었습니다. 평화가 한분 한분의 삶에 도움이 되도록, 돌이킬 수 없는 평화로 만들겠습니다. 2019년 한 해 국민 모두의 가정과 기업에서 대풍이 들길 기원합니다. 국민께 더 희망을 드리는 나라, 국민 여러분께 힘이 되는 정부가 되겠습니다. 우리의 오늘이 행복할 수 있도록 해내겠습니다. 우리는 할 수 있고, 반드시 해낼 것입니다. https://goo.gl/zmBHvQ",6960.666667,12214.0,[-1.3540587  1.256788 ],1
86,2019년 1월 3주,49.10%,45.60%,2019-01-06,"대한민국 새로운 100년은 우리에게 새로운 마음, 새로운 문화를 요구합니다. 공동의 목표를 잃지 않고 우리는 여기까지 왔습니다. 우리는 추위 속에서 많은 것을 이뤘습니다. 평화도, 혁신 성장도, 포용국가도 우리는 이뤄낼 것입니다. https://goo.gl/ivJjmR",5378.0,9751.0,[0.03407228 0.26461098],1
87,2019년 1월 4주,47.70%,45.70%,2019-01-13,"우리 국민은 위기 앞에서 더욱 강했습니다. 전쟁의 폐허에서 산업화를 이뤘고, 외환위기는 ICT산업으로, 국제 금융위기는 주력 수출산업 확대로 이겨냈습니다. 수소경제는 또다시 우리에게 기회의 문을 열어줄 것입니다. https://goo.gl/p8vrYG혁신은 즐거워야 합니다. 그러려면 맘껏 뛰놀게 판을 만들어야하고 정부는 넘어져도 안전하게 샌드박스를 두어야 합니다. 오늘부터 '규제샌드박스' 가 시행됩니다. 그동안 규제로 인해 꿈을 현실로 구현하지 못한 모든 분들에게 즐거운 출발점이 되길 바랍니다. https://goo.gl/axiWxT 미국 뉴욕주 상하원이 3월1일을 '3.1운동 기념의 날'로 지정하는 결의안을 최근 채택했습니다. 3.1운동을 비롯해 유관순 열사의 비폭력 저항정신이 전세계 인권 차원에서 접근할 사안이라고 판단했다고 합니다. 3.1운동 100주년, 임시정부 수립 100주년이 되는 올해 들려온 반가운 소식입니다.",4549.75,7339.5,[-0.80993545  0.5297996 ],1
88,2019년 1월 5주,48.80%,45.80%,2019-01-20,"오늘 대전의 빵집에 들렸다가 깜짝 생일축하를 받았습니다. 빵집의 창업자인 대표님의 부친도 흥남철수 때 메러디스 빅토리호 피난선을 타셨다고 합니다. 우리 모두 역사의 한 순간을 소중하게 보냅니다. 생일이라고 평소와 다르지 않지만, 축하해주시는 많은 분들로부터 힘을 얻습니다. 고맙습니다.4차산업혁명의 시대는 우리의 시대입니다. 대전의 시대입니다. 과학엑스포가 우리 아이들에게 과학의 꿈을 심어주었던 것처럼 ‘4차 산업혁명 특별시’ 대전에서 다시 우리 아이들이 미래 과학의 꿈을 키우길 희망합니다. https://goo.gl/Dbwxk9",4449.0,8448.0,[0.03656088 0.2626111 ],1
89,2019년 2월 1주,50.40%,45.40%,2019-01-27,"김복동 할머니께서 어제 영면하셨습니다. 흰 저고리를 입고 뭉게구름 가득한 열네 살 고향 언덕으로 돌아가셨습니다. 할머니, 정말 고생 많으셨습니다. 지난해 병실에서 뵈었을 때, 여전히 의지가 꺾이지 않았던 모습이 생생합니다. 할머니, 편히 쉬십시오. https://goo.gl/DT3yQc 사랑하는 국민 여러분, 벌써 마음은 고향에 가 계시겠지요? 국민들께서 편안하고 안전하게 설 연휴를 보내시도록 정부도 꼼꼼히 챙기겠습니다. 따뜻하고 행복한 설 연휴 보내시길 기원합니다. 감사합니다.",7904.5,14046.5,[0.03321666 0.26492354],1
90,2019년 2월 2주,49.80%,44.00%,2019-02-03,"설날 아침, 양산집 마당에 매화꽃이 피었습니다. 찬찬히 살펴보니 들꽃도 피기 시작했고, 새쑥이 돋은 곳도 있습니다. 나태주 시인의 짧은 시가 생각납니다. 풀꽃 자세히 보아야 예쁘다 오래 보아야 사랑스럽다 너도 그렇다 윤한덕 중앙응급의료센터장님의 순직을 추모합니다. 사랑하는 남편과 아버지, 자식을 잃은 유가족께 깊은 위로 말씀을 드립니다. 고인은 정말 자랑스러운 남편이자 아버지였으며 명예로운 대한민국의 아들이었습니다. 진심으로 국민과 함께 아픔을 나누고 싶습니다. 100년 전 오늘, 600여 명의 조선유학생들이 함박눈이 내리는 도쿄 조선YMCA회관에 모였습니다. 일본의 심장 한가운데에서 독립만세를 외쳤습니다. 이날 유학생들이 낭독한 ‘조선청년독립선언서’는 우리 독립운동의 화톳불을 밝히는 ‘불쏘시개’가 되었습니다. 아직도 평창을 가득 메웠던 함성과 열기가 전해지는 듯합니다. 동계올림픽은 4년마다 계속되겠지만 평화의 물꼬를 튼 평창동계올림픽은 강원도의 매서운 추위와 함께 평창이라는 이름으로 세계인들에게 아주 특별히 기억될 것입니다. #PyeongChang2018 #Olympics일년 전 오늘, 평창의 밤하늘에 1,218개의 드론이 떠올라 오륜기를 완성했습니다. 땀흘린 선수들과 자원봉사자, 폭설을 이겨낸 젊은 군인들까지 국민 모두 한마음이 되어 평창동계올림픽을 성공으로 이끌었습니다.",4923.125,8768.625,[-0.18830751  0.03545745],1
91,2019년 2월 3주,51.00%,44.10%,2019-02-10,"부산은 새로움의 통로입니다. 해외의 문물이 부산을 통해 들어왔고, 한국의 문화와 상품이 부산을 통해 세계로 나갔습니다. 오늘 부산은 스마트시티라는 새로운 역사를 시작합니다. 상상 속의 미래도시가 우리의 눈앞으로 다가오고 있다고 생각하니 벌써부터 가슴이 뜁니다. https://goo.gl/rrjGS3 저는 골목 상인의 아들입니다. 어릴 때, 부모님이 연탄 가게를 하실 때, 힘든 것 보다 검댕을 묻힌 것을 창피하게 생각했습니다. 그러나, 그렇게 가족의 생계를 지켰고, 희망을 찾았습니다. 오늘이 힘들어도 내일에는 희망을 가질 수 있도록 정부가 최선을 다하겠습니다. https://bit.ly/2SP3Tva 국정원?검찰?경찰 개혁은 정권의 이익이나 정략적 차원의 문제가 아닙니다. 민주공화국의 가치를 바로 세우는 시대적 과제입니다. 권력기관 개혁의 원동력도 국민이고, 평가자도 국민입니다. 국민의 눈높이까지 쉼 없이 개혁을 해나가야 합니다. https://bit.ly/2V5Ib3J",4021.666667,7006.333333,[-2.4822145  2.4781091],1
92,2019년 2월 4주,49.40%,44.40%,2019-02-17,"그렇게 하겠습니다. 생명과 안전을 이익보다 중시하도록 제도를 만들어야 합니다. 공공기관 평가 때도 생명과 안전이 제1의 평가 기준이 되도록 하겠습니다. 앞으로 더 안전한 작업장, 차별 없는 신분보장을 이루는 사회를 만들겠습니다. 다시 한 번 김용균 씨의 명복을 빕니다.스물네 살 꽃다운 나이에 작업장에서 희생된 김용균 씨의 부모님을 만났습니다. 슬픔 속에서도 김용균 씨의 부모님은 아들과 같은 노동자들의 안전을 당부하셨습니다. ""더 이상 동료들이 억울한 죽음을 당하지 않도록 해 달라""라고 부탁하셨습니다. https://goo.gl/MVrBmU지금도 아픔이 가시지 않은 민주화운동을 대상으로 색깔론과 지역주의로 편을 가르고 혐오를 불러일으켜 정치적 이익을 얻으려는 행태를 국민들께서 단호하게 거부해 주시기 바랍니다. 국민이 성취한 위대한 역사를 계승하고 자부심을 가지면서 다함께 새로운 100년을 향해 나아가길 희망합니다.지금의 대한민국 헌법은 4.19혁명, 부마민주항쟁, 5.18민주화운동, 6.10항쟁 정신의 토대 위에 서있고, 그 민주이념을 계승하여 민주공화국과 국민주권, 자유민주주의를 선언하고 있습니다. https://bit.ly/2V5Ib3J 김대중 정부에서 국민기초생활보장제도를 도입한지 20년, 국민의 의식은 더욱 높아졌고 국가는 발전했습니다. 이제 우리는 '혁신적 포용국가'를 향해 갑니다. 기초생활을 넘어 국민의 기본생활을 보장하는 것입니다. 오늘 그것을 위한 정책목표를 국민께 보고드렸습니다. https://goo.gl/ARncJ5 경사노위의 탄력근로제 합의는 아주 큰 의미를 지니고 있습니다. 우선 합의된 내용 자체가 지금의 경제 상황에서 꼭 필요한 것이고 이해관계가 대치될 수 있는 문제들을 서로 타협하면서 합의를 이룬 것입니다. https://goo.gl/Kb3Pgq""우리는 오늘 조선이 독립한 나라이며, 조선인이 이 나라의 주인임을 선언한다."" 100년 전, 우리 조상들이 외친 3.1 독립선언문. 시대에 맞게 새로 쓴 독립선언문을 국민과 함께 읽고 싶습니다. 다가올 3.1절 100주년을 기대하며 참여해 주십시오. http://together100event.co.kr #삼일절 #함께100 삶의 만족은 다른 사람의 시각에 있는 것이 아니라, 자신이 좋아하는 일에 있다는 사실을 잊지 말기 바랍니다. 행복도 다른 사람의 기대에 맞출 때 오는 것이 아니라 자신에게 만족할 수 있을 때 오는 것입니다. 정부도 여러분의 행복한 미래를 바라고 기원합니다. https://bit.ly/2TZbc0B Prime Minister Modi paid a state visit to Korea as the first such guest of this year, bringing with him all the warmth from India. It feels as though spring has truly come for not only exchanges and cooperation between our two countries,but also for peace on the Korean Peninsula.이번에 총리님을 만난 우리 국민들의 반가운 인사에 저도 매우 기뻤습니다. 우리가 더 깊이 우정을 쌓는만큼 공동번영의 희망도 커질 것입니다. 불편은 없으셨는지 모르겠습니다. 봄을 주고 가셔서 감사합니다.모디 @narendramodi 총리께서 인도의 따뜻한 날씨를 가득 안고 올해 첫 국빈방문을 해주셨습니다. 양국 간 교류와 협력뿐 아니라 한반도 평화에도 성큼 봄이 온 기분입니다. 뉴델리 지하철에서 만난 인도 국민들이 생각납니다. 진정으로 총리님을 좋아하는 모습에서 인도의 희망을 보았습니다.",3508.116667,6119.7166670000015,[-1.0640492  1.079087 ],1
